,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
298,2018,06-10,0,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0.332,0.396,0.628,1.024,21,2.29,0.56,0.149
299,2018,06-12,1,3,2,0,0,5,1,1,0,0,0,0,0,1,0,0,0.338,0.400,0.636,1.036,17,1.06,1.82,0.141
300,2018,06-13,0,1,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0.338,0.402,0.637,1.038,18,1.12,0.26,0.018
301,2018,06-14,3,3,1,0,2,10,4,0,0,0,0,0,0,0,0,0,0.343,0.405,0.665,1.070,15,0.53,3.53,0.150
302,2018,06-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.339,0.401,0.657,1.058,15,1.29,-1.34,-0.108
303,2018,06-16,1,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.340,0.401,0.656,1.057,20,1.05,-0.43,0.049
304,2018,06-17,0,2,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0.343,0.401,0.653,1.054,21,0.56,1.41,0.164
305,2018,06-19,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.339,0.399,0.646,1.044,18,0.81,-0.40,-0.045
306,2018,06-20,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.340,0.399,0.645,1.043,22,0.53,1.08,0.101
307,2018,06-21,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.336,0.397,0.637,1.034,15,1.05,-0.47,-0.026
308,2018,06-22,1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0.337,0.397,0.637,1.033,20,0.71,0.29,-0.017
309,2018,06-23,2,3,1,0,2,10,4,0,0,0,0,0,0,0,0,0,0.342,0.400,0.662,1.062,19,0.87,3.28,0.129
310,2018,06-24,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.341,0.398,0.667,1.065,11,1.79,1.51,0.265
311,2018,06-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.337,0.394,0.659,1.054,18,0.39,-0.69,-0.032
312,2018,06-27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.336,0.392,0.654,1.046,14,0.83,-0.28,0.013
313,2018,06-28,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0.334,0.391,0.659,1.049,13,1.56,2.27,-0.017
314,2018,06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330,0.386,0.649,1.035,9,1.27,-1.63,-0.153
315,2018,06-30,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.329,0.384,0.647,1.032,15,1.25,0.56,0.028
316,2018,07-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.326,0.381,0.641,1.022,11,0.85,-0.86,-0.061
317,2018,07-04,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.325,0.381,0.636,1.017,25,0.97,-0.11,-0.027
318,2018,07-05,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.322,0.378,0.632,1.010,17,0.40,-0.35,-0.038
319,2018,07-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.319,0.375,0.626,1.001,11,0.72,-0.78,-0.048
320,2018,07-07,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.319,0.376,0.623,0.999,14,1.05,-0.10,0.025
321,2018,07-08,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.319,0.375,0.618,0.993,20,0.43,0.02,-0.014
322,2018,07-10,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.321,0.376,0.620,0.996,13,1.32,0.30,0.147
323,2018,07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.374,0.616,0.990,7,0.48,-0.64,-0.024
324,2018,07-12,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.321,0.376,0.615,0.990,21,0.77,0.32,0.036
325,2018,07-17,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.320,0.374,0.613,0.988,24,0.58,0.99,0.033
326,2018,07-18,1,3,0,0,0,3,0,1,1,2,0,2,1,0,0,0,0.325,0.382,0.615,0.997,18,1.77,1.45,0.116
327,2018,07-19,1,3,2,0,0,5,3,0,0,0,0,0,1,0,0,0,0.329,0.385,0.621,1.005,26,2.00,2.45,0.132
328,2018,07-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327,0.383,0.615,0.998,11,1.21,-0.60,-0.091
329,2018,07-21,1,2,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0.329,0.384,0.620,1.004,19,0.75,0.43,0.066
330,2018,07-22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.328,0.383,0.615,0.998,12,0.87,-0.26,-0.008
331,2018,07-24,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.327,0.382,0.620,1.001,14,0.47,-0.06,0.016
332,2018,07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0.378,0.613,0.991,12,1.19,-0.55,-0.020
333,2018,07-26,1,2,1,0,0,3,2,0,0,0,0,0,1,1,0,0,0.325,0.379,0.614,0.993,13,0.94,0.84,0.151
334,2018,07-27,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.326,0.380,0.614,0.993,9,1.41,0.25,0.023
335,2018,07-28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.328,0.381,0.615,0.996,3,2.09,1.00,0.059
336,2018,07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.380,0.613,0.993,1,1.22,-0.25,-0.035
337,2018,07-31,1,1,0,0,1,4,3,0,0,1,0,1,0,0,0,0,0.327,0.381,0.619,1.000,9,1.86,2.49,0.337
338,2018,08-01,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.327,0.383,0.617,0.999,12,1.11,1.03,0.085
339,2018,08-02,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.324,0.381,0.612,0.993,12,1.44,-0.48,-0.040
340,2018,08-04,0,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0.326,0.384,0.613,0.997,23,0.99,0.77,0.047
341,2018,08-05,1,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0.326,0.384,0.617,1.001,18,1.05,-0.01,0.031
342,2018,08-07,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.325,0.384,0.616,1.000,27,2.17,-1.02,-0.210
343,2018,08-08,2,2,0,0,1,5,2,0,0,0,1,0,0,0,0,0,0.327,0.387,0.622,1.009,14,0.59,2.00,0.060
344,2018,08-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.327,0.386,0.620,1.007,9,0.60,-0.16,-0.043
345,2018,08-10,1,3,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0.331,0.390,0.629,1.019,14,1.76,2.47,0.393
346,2018,08-11,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.329,0.391,0.626,1.017,15,1.32,0.12,-0.009
347,2018,08-12,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0.328,0.391,0.625,1.015,18,1.37,-0.29,-0.074
348,2018,08-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.325,0.387,0.619,1.006,19,1.02,-0.93,-0.103
