,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
40,2018,05-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.309,0.360,0.669,3,4.99,-0.63,-0.146
41,2018,05-29,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.252,0.318,0.360,0.678,20,0.96,1.42,0.151
42,2018,05-30,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.257,0.321,0.361,0.682,9,0.41,-0.04,0.009
43,2018,05-31,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.253,0.325,0.356,0.681,23,1.08,0.42,0.090
44,2018,06-01,1,3,1,0,1,7,5,0,0,0,0,0,0,0,0,0,0.265,0.333,0.391,0.724,18,2.38,4.09,0.637
45,2018,06-02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.265,0.331,0.387,0.718,15,1.09,-0.38,-0.052
46,2018,06-03,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.264,0.330,0.384,0.713,17,0.55,-0.37,-0.016
47,2018,06-05,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.265,0.333,0.389,0.722,16,0.38,1.04,-0.004
48,2018,06-06,0,2,1,0,0,3,1,1,0,1,0,0,1,0,0,0,0.273,0.342,0.400,0.742,14,1.19,1.48,0.120
49,2018,07-19,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.276,0.344,0.406,0.750,16,2.15,0.34,-0.056
50,2018,07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270,0.337,0.397,0.733,15,0.92,-0.99,-0.083
51,2018,07-21,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.271,0.340,0.395,0.736,15,1.02,-0.03,0.009
52,2018,07-22,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.272,0.347,0.394,0.741,18,0.73,0.51,0.016
53,2018,07-24,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0.272,0.348,0.391,0.739,21,0.65,1.39,0.130
54,2018,07-25,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.286,0.358,0.402,0.761,16,0.64,1.89,0.165
55,2018,07-26,2,2,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0.292,0.366,0.411,0.777,18,0.88,0.79,0.141
56,2018,07-27,1,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0.288,0.360,0.409,0.769,16,0.49,-1.25,-0.071
57,2018,07-28,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.286,0.357,0.404,0.761,17,1.17,-1.21,-0.094
58,2018,07-29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.282,0.355,0.398,0.753,13,0.69,-0.49,-0.044
59,2018,07-31,2,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.284,0.356,0.412,0.768,19,1.89,0.51,0.142
60,2018,08-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284,0.354,0.409,0.763,15,0.69,-0.38,-0.037
61,2018,08-02,2,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.283,0.355,0.420,0.775,14,2.52,2.72,0.756
62,2018,08-04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.281,0.352,0.415,0.767,14,1.02,-1.99,-0.112
63,2018,08-05,2,3,1,0,1,7,3,1,0,0,0,0,0,0,0,0,0.288,0.357,0.437,0.794,20,2.27,2.35,0.388
64,2018,08-07,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.288,0.358,0.438,0.795,19,1.37,0.41,0.063
65,2018,08-08,2,3,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0.295,0.366,0.447,0.813,21,0.58,1.92,0.141
66,2018,08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.292,0.362,0.442,0.804,7,0.80,-1.09,-0.082
67,2018,08-10,1,2,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0.295,0.366,0.455,0.821,20,1.39,0.81,0.003
68,2018,08-11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.290,0.361,0.448,0.809,16,1.11,-1.60,-0.180
69,2018,08-12,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.286,0.358,0.440,0.799,16,0.98,-0.93,-0.037
70,2018,08-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.285,0.357,0.438,0.794,19,1.15,-0.36,-0.038
71,2018,08-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,0.352,0.431,0.782,13,0.55,-0.59,-0.056
72,2018,09-04,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.280,0.353,0.428,0.781,16,0.86,0.37,0.068
73,2018,09-05,1,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.286,0.357,0.435,0.792,19,0.99,2.06,0.193
74,2018,09-06,2,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0.292,0.361,0.438,0.799,17,0.65,1.21,0.091
75,2018,09-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.290,0.360,0.435,0.795,9,0.95,-0.33,-0.015
76,2018,09-08,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.286,0.356,0.429,0.784,15,0.78,-0.88,-0.077
77,2018,09-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.285,0.354,0.426,0.780,13,0.71,-0.76,-0.061
78,2018,09-11,1,1,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0.284,0.354,0.433,0.787,20,1.32,1.47,0.062
79,2018,09-12,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.286,0.355,0.442,0.797,17,0.82,2.59,0.189
80,2018,09-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.282,0.350,0.436,0.787,12,2.43,-1.66,-0.246
81,2018,09-14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.282,0.350,0.435,0.786,10,0.67,0.02,0.010
82,2018,09-15,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.283,0.352,0.438,0.790,14,0.38,0.79,0.022
83,2018,09-16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.282,0.351,0.435,0.786,16,0.58,-0.51,-0.020
84,2018,09-18,0,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0.284,0.355,0.439,0.794,15,0.67,0.47,0.056
85,2018,09-19,1,3,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0.290,0.359,0.449,0.808,10,1.31,1.30,0.095
86,2018,09-20,2,2,0,0,1,5,2,1,0,0,1,0,0,1,0,0,0.292,0.362,0.459,0.821,14,0.38,1.85,0.059
87,2018,09-21,1,3,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0.297,0.366,0.471,0.836,15,1.98,2.44,0.268
88,2018,09-22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.295,0.365,0.468,0.833,14,0.40,-0.30,-0.024
89,2018,09-23,2,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0.301,0.371,0.471,0.842,13,1.18,1.00,0.083
90,2018,09-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.298,0.370,0.467,0.837,15,0.50,-0.30,-0.008
91,2018,09-26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.298,0.369,0.464,0.833,7,0.53,-0.42,-0.016
92,2018,09-27,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.299,0.369,0.463,0.832,16,1.06,-1.04,-0.038
93,2018,09-28,2,2,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0.301,0.374,0.467,0.840,22,1.84,1.82,0.236
94,2018,09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.370,0.461,0.831,11,0.96,-0.87,-0.092
95,2018,09-30,1,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0.305,0.375,0.466,0.841,24,0.95,1.31,0.091
96,2018,10-03,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.303,0.376,0.462,0.838,17,1.02,-1.00,-0.035
97,2018,10-04,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.303,0.377,0.461,0.838,15,0.60,0.42,0.049
98,2018,10-06,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.305,0.378,0.464,0.842,17,0.87,1.00,0.115
99,2018,10-09,3,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0.307,0.381,0.467,0.848,12,0.50,1.13,0.080
100,2018,10-10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.304,0.377,0.462,0.839,13,1.56,-1.86,-0.166
101,2018,10-13,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.304,0.377,0.461,0.839,18,0.79,0.12,-0.015
102,2018,10-19,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,22,2.54,-0.95,-0.045
103,2018,10-20,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.250,0.400,0.250,0.650,27,1.54,0.96,0.096
104,2018,10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.286,0.167,0.452,14,1.03,-0.88,-0.103
105,2018,10-23,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.176,0.263,0.235,0.498,15,1.14,-0.52,-0.066
