,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
60,2018,09-05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.251,0.297,0.360,0.657,20,0.36,-0.54,-0.011
61,2018,09-06,1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0.250,0.295,0.361,0.656,19,0.75,-1.29,-0.108
62,2018,09-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.248,0.293,0.358,0.651,10,0.79,-0.74,-0.056
63,2018,09-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,0.292,0.356,0.648,9,0.47,-0.30,-0.024
64,2018,09-09,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.245,0.291,0.354,0.645,16,0.99,0.16,0.033
65,2018,09-11,1,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0.247,0.293,0.354,0.647,15,1.59,-0.68,-0.155
66,2018,09-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.244,0.290,0.351,0.641,7,0.43,-0.75,-0.025
67,2018,09-13,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.245,0.292,0.350,0.642,18,1.25,-0.23,0.026
68,2018,09-14,1,1,0,0,1,4,3,0,0,1,0,0,2,0,0,0,0.246,0.294,0.358,0.652,20,1.15,1.28,0.043
69,2018,09-15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.246,0.296,0.357,0.653,17,0.14,-0.05,0.016
70,2018,09-16,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.246,0.295,0.359,0.654,13,0.37,-0.39,0.025
71,2018,09-18,1,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0.249,0.298,0.363,0.661,6,0.69,0.80,0.036
72,2018,09-19,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.247,0.297,0.360,0.657,22,0.87,-0.61,-0.054
73,2018,09-20,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.247,0.296,0.359,0.655,8,0.25,-0.16,0.014
74,2018,09-21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.248,0.297,0.359,0.655,8,1.28,-0.43,-0.059
75,2018,09-22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.246,0.295,0.356,0.651,13,0.21,-0.77,-0.016
76,2018,09-23,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.251,0.299,0.362,0.661,10,0.96,0.56,0.055
77,2018,09-25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.251,0.299,0.362,0.661,12,0.24,-0.16,-0.001
78,2018,09-26,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.251,0.298,0.368,0.666,15,0.48,1.17,0.187
79,2018,09-27,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.253,0.300,0.369,0.669,10,0.72,0.61,0.109
80,2018,09-28,1,1,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0.254,0.303,0.369,0.672,26,1.54,0.89,0.061
81,2018,09-29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.252,0.301,0.365,0.666,12,1.04,-0.48,-0.081
82,2018,09-30,0,2,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0.254,0.302,0.367,0.669,17,1.14,0.66,0.048
