날짜,단계,승패여부,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
2019-08-16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.252,0.339,0.495,0.834,4,0.5,-0.18,-0.012
2019-08-18,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.25,0.338,0.491,0.829,14,1.42,0.75,0.119
2019-08-20,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.248,0.335,0.487,0.822,9,0.38,-0.56,-0.029
2019-08-22,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.333,0.484,0.817,11,0.99,-0.6,-0.053
2019-08-23,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.246,0.332,0.481,0.814,16,1.55,-0.65,-0.126
2019-08-24,3,0,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.249,0.334,0.481,0.816,21,0.39,0.79,0.023
2019-08-25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.249,0.333,0.48,0.813,6,2.58,-0.57,-0.113
2019-08-27,3,0,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.249,0.333,0.477,0.81,12,0.75,-1.02,-0.053
2019-08-28,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.249,0.332,0.477,0.809,1,3.53,-0.18,0.027
2019-08-30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.248,0.331,0.476,0.807,5,2.37,-0.84,-0.071
2019-08-31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.247,0.33,0.475,0.805,4,0.08,-0.25,-0.002
2019-09-01,3,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.248,0.332,0.474,0.805,10,0.55,0.7,0.076
2019-09-03,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.248,0.333,0.474,0.807,7,1.83,0.22,0.042
2019-09-04,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.246,0.333,0.47,0.802,15,2.21,-0.95,-0.198
2019-09-06,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.332,0.468,0.8,6,0.28,-0.18,-0.007
2019-09-07,4,1,5,0,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0.25,0.335,0.47,0.805,12,0.62,0.89,0.028
2019-09-08,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.248,0.333,0.466,0.799,15,1.11,-0.83,-0.085
2019-09-10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.332,0.465,0.797,1,0.89,-0.23,-0.018
2019-09-11,3,1,3,0,2,2,0,0,4,2,0,0,2,0,0,0,0,0,0,0.251,0.337,0.472,0.809,24,0.55,2.28,0.033
2019-09-13,2,1,5,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.253,0.338,0.471,0.809,24,1.72,0.65,0.069
2019-09-14,3,1,3,1,2,1,0,0,3,1,0,0,2,0,0,1,0,0,0,0.256,0.343,0.475,0.818,19,0.6,1.77,0.093
2019-09-15,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.253,0.34,0.47,0.81,24,1.0,-1.24,-0.106
2019-09-16,2,1,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.251,0.34,0.465,0.805,17,0.52,-0.69,-0.005
2019-09-17,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.251,0.34,0.464,0.804,12,1.15,0.09,0.029
2019-09-20,2,1,3,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.252,0.34,0.466,0.806,10,1.56,1.42,0.302
2019-09-23,2,1,4,2,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.257,0.343,0.469,0.812,10,0.67,2.06,0.142
2019-09-25,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.257,0.345,0.468,0.813,13,1.03,0.44,0.037
2019-09-26,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.257,0.345,0.467,0.812,6,0.96,-0.06,0.006
2019-09-28,2,0,5,1,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.256,0.344,0.466,0.81,21,0.89,0.58,-0.035
2019-09-29,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.254,0.342,0.462,0.804,10,1.05,-0.72,-0.085
2019-09-30,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.256,0.343,0.464,0.807,1,1.15,0.28,0.053
